Samples	Signatures	Mutations
zcc4	SBS31	0
zcc5	SBS31	1119
zcc6	SBS31	0
zcc7	SBS31	0
zcc8	SBS31	0
zcc9	SBS31	4813
zcc10	SBS31	0
zcc11	SBS31	0
zcc12	SBS31	0
zcc13	SBS31	0
zcc14	SBS31	0
zcc15	SBS31	0
zcc16	SBS31	0
zcc17	SBS31	0
zcc18	SBS31	0
zcc19	SBS31	0
zcc20	SBS31	0
zcc21	SBS31	0
zcc22	SBS31	2345
zcc23	SBS31	0
zcc24	SBS31	0
zcc25	SBS31	0
zcc26	SBS31	0
zcc27	SBS31	0
zcc28	SBS31	0
zcc29	SBS31	0
zcc30	SBS31	0
zcc31	SBS31	0
zcc32	SBS31	0
zcc33	SBS31	0
zcc34	SBS31	0
zcc35	SBS31	0
zcc36	SBS31	0
zcc37	SBS31	0
zcc38	SBS31	0
zcc39	SBS31	0
zcc40	SBS31	0
zcc41	SBS31	0
zcc42	SBS31	0
zcc43	SBS31	0
zcc44	SBS31	0
zcc45	SBS31	0
zcc46	SBS31	0
zcc47	SBS31	0
zcc48	SBS31	0
zcc49	SBS31	0
zcc50	SBS31	0
zcc51	SBS31	0
zcc52	SBS31	0
zcc53	SBS31	0
zcc54	SBS31	0
zcc55	SBS31	1291
zcc56	SBS31	0
zcc57	SBS31	0
zcc58	SBS31	0
zcc59	SBS31	0
zcc60	SBS31	0
zcc61	SBS31	0
zcc62	SBS31	0
zcc63	SBS31	0
zcc64	SBS31	0
zcc65	SBS31	0
zcc66	SBS31	0
zcc67	SBS31	0
zcc68	SBS31	0
zcc69	SBS31	0
zcc70	SBS31	0
zcc71	SBS31	0
zcc72	SBS31	0
zcc73	SBS31	0
zcc74	SBS31	0
zcc75	SBS31	0
zcc76	SBS31	0
zcc77	SBS31	1159
zcc78	SBS31	0
zcc80	SBS31	0
zcc81	SBS31	0
zcc82	SBS31	0
zcc83	SBS31	0
zcc84	SBS31	0
zcc85	SBS31	0
zcc86	SBS31	0
zcc87	SBS31	0
zcc88	SBS31	0
zcc89	SBS31	0
zcc90	SBS31	0
zcc91	SBS31	0
zcc92	SBS31	0
zcc93	SBS31	0
zcc94	SBS31	0
zcc95	SBS31	0
zcc96	SBS31	0
zcc97	SBS31	1018
zcc98	SBS31	0
zcc279	SBS31	2655
zcc99	SBS31	0
zcc100	SBS31	0
zcc101	SBS31	0
zcc102	SBS31	0
zcc103	SBS31	0
zcc104	SBS31	0
zcc106	SBS31	0
zcc107	SBS31	278
zcc108	SBS31	0
zcc109	SBS31	0
zcc110	SBS31	0
zcc111	SBS31	0
zcc112	SBS31	0
zcc113	SBS31	0
zcc114	SBS31	0
zcc115	SBS31	0
zcc116	SBS31	0
zcc117	SBS31	0
zcc118	SBS31	0
zcc119	SBS31	990
zcc120	SBS31	0
zcc121	SBS31	0
zcc122	SBS31	0
zcc123	SBS31	0
zcc124	SBS31	0
zcc125	SBS31	0
zcc126	SBS31	0
zcc127	SBS31	0
zcc128	SBS31	0
zcc129	SBS31	0
zcc130	SBS31	1766
zcc131	SBS31	0
zcc132	SBS31	0
zcc133	SBS31	0
zcc134	SBS31	0
zcc135	SBS31	0
zcc136	SBS31	0
zcc137	SBS31	0
zcc138	SBS31	0
zcc139	SBS31	0
zcc141	SBS31	0
zcc142	SBS31	0
zcc143	SBS31	0
zcc144	SBS31	0
zcc145	SBS31	0
zcc146	SBS31	0
zcc147	SBS31	906
zcc148	SBS31	0
zcc149	SBS31	0
zcc150	SBS31	0
zcc151	SBS31	0
zcc152	SBS31	0
zcc153	SBS31	0
zcc154	SBS31	0
zcc155	SBS31	0
zcc156	SBS31	0
zcc157	SBS31	0
zcc158	SBS31	714
zcc159	SBS31	0
zcc160	SBS31	3660
zcc161	SBS31	0
zcc162	SBS31	0
zcc163	SBS31	0
zcc164	SBS31	0
zcc165	SBS31	0
zcc166	SBS31	0
zcc167	SBS31	0
zcc168	SBS31	0
zcc169	SBS31	0
zcc170	SBS31	0
zcc171	SBS31	805
zcc172	SBS31	0
zcc173	SBS31	0
zcc174	SBS31	0
zcc175	SBS31	0
zcc176	SBS31	0
zcc177	SBS31	0
zcc178	SBS31	0
zcc331	SBS31	5220
zcc179	SBS31	0
zcc180	SBS31	0
zcc181	SBS31	0
zcc182	SBS31	0
zcc183	SBS31	0
zcc184	SBS31	0
zcc185	SBS31	510
zcc186	SBS31	885
zcc187	SBS31	0
zcc188	SBS31	0
zcc337	SBS31	0
zcc190	SBS31	0
zcc191	SBS31	2937
zcc192	SBS31	0
zcc193	SBS31	0
zcc194	SBS31	0
zcc344	SBS31	2516
zcc195	SBS31	0
zcc196	SBS31	0
zcc197	SBS31	0
zcc355	SBS31	914
zcc198	SBS31	0
zcc199	SBS31	1794
zcc200	SBS31	0
zcc365	SBS31	639
zcc201	SBS31	0
zcc202	SBS31	0
zcc203	SBS31	0
zcc377	SBS31	0
zcc204	SBS31	0
zcc380	SBS31	0
zcc205	SBS31	0
zcc401	SBS31	588
zcc403	SBS31	2941
zcc206	SBS31	0
zcc207	SBS31	0
zcc209	SBS31	0
zcc210	SBS31	0
zcc211	SBS31	0
zcc212	SBS31	0
zcc213	SBS31	0
zcc214	SBS31	0
zcc215	SBS31	0
zcc216	SBS31	0
zcc217	SBS31	0
zcc218	SBS31	0
zcc219	SBS31	0
zcc220	SBS31	0
zcc221	SBS31	0
zcc222	SBS31	0
zcc223	SBS31	895
zcc224	SBS31	0
zcc225	SBS31	2166
zcc226	SBS31	0
zcc227	SBS31	0
zcc228	SBS31	0
zcc229	SBS31	0
zcc230	SBS31	0
zcc232	SBS31	0
zcc233	SBS31	6724
zcc234	SBS31	0
zcc235	SBS31	0
zcc237	SBS31	0
zcc238	SBS31	0
zcc239	SBS31	0
zcc240	SBS31	0
zcc241	SBS31	0
zcc242	SBS31	1572
zcc243	SBS31	0
zcc244	SBS31	0
zcc245	SBS31	0
zcc246	SBS31	0
zcc247	SBS31	0
zcc248	SBS31	0
zcc249	SBS31	0
zcc250	SBS31	0
zcc251	SBS31	0
zcc252	SBS31	0
I-H-135462-T1-2-D1-1	SBS31	0
IID_H158186_T02_01_WG01	SBS31	0
KiCS0014_328066	SBS31	0
KiCS0032_273811	SBS31	0
KiCS0032_276054	SBS31	0
KiCS0040_286739	SBS31	0
KiCS0060_291967	SBS31	0
KiCS0062_291776	SBS31	0
KiCS0156_315663	SBS31	0
KiCS0167_318530	SBS31	0
KiCS0182_331429	SBS31	0
KiCS0195_327479	SBS31	0
KiCS0219_18_1752	SBS31	0
KiCS0220_18_748	SBS31	0
KiCS0224_18_1655	SBS31	0
KiCS0231_18_5970	SBS31	0
KiCS0279_19_2126_A_02_00	SBS31	0
KiCS0281_19_23340_A_02_00	SBS31	0
KiCS0284_20_18306_A_02_00	SBS31	0
KiCS0345_20_11162_A_02_00	SBS31	11226
KiCS0352_19_17420_A_02_00	SBS31	0
KiCS0368_20_6000_A_02_00	SBS31	0
KiCS0385_20_6460_A_02_00	SBS31	0
KiCS0388_20_8809_A_02_00	SBS31	0
KiCS0400_20_1851_A_02_00	SBS31	0
zcc79	SBS31	12576
zcc105	SBS31	0
zcc292	SBS31	17592
zcc140	SBS31	0
zcc189	SBS31	0
zcc425	SBS31	0
zcc208	SBS31	0
zcc231	SBS31	0
zcc236	SBS31	0
I-H-108298-T1-1-D1-1	SBS35	1868
I-H-108317-T1-1-D1-1	SBS35	0
I-H-108319-T1-1-D1-1	SBS35	2833
I-H-108333-T2-2-D1-1	SBS35	0
I-H-121266-T1-2-D1-1	SBS35	0
I-H-133671-T1-2-D1-1	SBS35	0
I-H-133672-T1-2-D1-1	SBS35	0
I-H-133673-T2-1-D1-1	SBS35	0
I-H-133674-T1-2-D1-1	SBS35	5965
I-H-133675-T1-2-D1-1	SBS35	0
I-H-134733-T3-2-D1-1	SBS35	0
I-H-134753-T1-1-D1-1	SBS35	0
I-H-134754-T1-1-D1-1	SBS35	0
I-H-134756-T1-1-D1-1	SBS35	0
I-H-134757-T1-1-D1-1	SBS35	0
I-H-134768-T1-1-D1-2	SBS35	0
I-H-135062-T1-1-D1-1	SBS35	0
I-H-135065-T1-1-D1-1	SBS35	0
I-H-135074-T1-2-D1-1	SBS35	0
I-H-135076-T1-1-D1-1	SBS35	0
I-H-135088-T1-2-D1-1	SBS35	1736
I-H-135387-T1-1-D1-1	SBS35	0
I-H-135392-T1-1-D1-1	SBS35	0
I-H-135393-T1-1-D1-1	SBS35	0
I-H-135420-T1-2-D1-1	SBS35	0
I-H-135459-T1-2-D1-1	SBS35	0
I-H-135463-T1-2-D1-1	SBS35	0
I-H-135467-T1-2-D1-1	SBS35	0
I-H-135963-T1-1-D1-1	SBS35	0
I-H-135963-T2-2-D1-1	SBS35	0
I-H-135965-T1-1-D1-1	SBS35	0
I-H-135967-T1-2-D1-1	SBS35	0
I-H-135973-T1-2-D1-1	SBS35	0
I-H-135988-T1-2-D1-1	SBS35	0
I-H-136062-T1-1-D1-1	SBS35	0
I-H-136083-T1-2-D1-1	SBS35	0
I-H-136086-T1-1-D1-1	SBS35	0
I-H-136134-T1-1-D1-1	SBS35	3298
I-H-136375-T1-1-D1-1	SBS35	3503
I-H-136424-T1-1-D1-1	SBS35	0
I-H-136428-T1-1-D1-1	SBS35	0
IID_H134768_T02_01_WG01	SBS35	0
IID_H135068_T05_01_WG01	SBS35	0
IID_H136433_T07_01_WG01	SBS35	0
IID_H136640_T01_01_WG01	SBS35	0
IID_H136641_T01_01_WG01	SBS35	0
IID_H136648_T01_01_WG01	SBS35	0
IID_H136649_T01_01_WG01	SBS35	734
IID_H156407_T01_01_WG01	SBS35	0
IID_H156409_T01_01_WG01	SBS35	0
IID_H156416_T01_01_WG01	SBS35	0
IID_H156418_T01_01_WG01	SBS35	0
IID_H158181_T01_01_WG01	SBS35	0
IID_H158182_T01_01_WG01	SBS35	1201
IID_H158183_T01_01_WG01	SBS35	0
IID_H158184_T01_01_WG01	SBS35	0
IID_H158186_T01_01_WG01	SBS35	0
IID_H158223_T01_01_WG01	SBS35	0
IID_H158271_T01_01_WG01	SBS35	0
IID_H158493_T01_01_WG01	SBS35	0
KiCS0002_321321	SBS35	4226
KiCS0003_20_15220_A_02_00	SBS35	0
KiCS0003_285201	SBS35	0
KiCS0003_285202	SBS35	0
KiCS0005_300238	SBS35	0
KiCS0005_4677	SBS35	0
KiCS0006_274243	SBS35	0
KiCS0007_302948	SBS35	0
KiCS0008_289185	SBS35	0
KiCS0010_270645	SBS35	0
KiCS0010_270646	SBS35	0
KiCS0010_270647	SBS35	0
KiCS0011_19_24259_A_02_00	SBS35	0
KiCS0011_270648	SBS35	0
KiCS0013_319375	SBS35	0
KiCS0015_18_7567	SBS35	0
KiCS0015_283113	SBS35	0
KiCS0015_288017	SBS35	0
KiCS0015_316119	SBS35	0
KiCS0016_270650	SBS35	1522
KiCS0017_270651	SBS35	0
KiCS0017_271603	SBS35	0
KiCS0018_270652	SBS35	0
KiCS0024_272790	SBS35	0
KiCS0025_272791	SBS35	0
KiCS0025_307284	SBS35	0
KiCS0029_274194	SBS35	0
KiCS0030_273368	SBS35	0
KiCS0031_283112	SBS35	0
KiCS0033_319631	SBS35	0
KiCS0035_18_2434_A_03_00	SBS35	0
KiCS0035_270452	SBS35	0
KiCS0035_270453	SBS35	0
KiCS0035_270454	SBS35	0
KiCS0036_275797	SBS35	0
KiCS0036_275798	SBS35	0
KiCS0037_283114	SBS35	0
KiCS0038_287533	SBS35	0
KiCS0038_305256	SBS35	4342
KiCS0038_310410	SBS35	7278
KiCS0039_297368	SBS35	0
KiCS0041_317510	SBS35	0
KiCS0041_317512	SBS35	0
KiCS0042_284388	SBS35	0
KiCS0043_290134	SBS35	0
KiCS0044_285046	SBS35	0
KiCS0045_288555	SBS35	0
KiCS0046_292280	SBS35	0
KiCS0048_18_753	SBS35	0
KiCS0048_290132	SBS35	0
KiCS0049_289183	SBS35	0
KiCS0049_289187	SBS35	0
KiCS0050_290492	SBS35	0
KiCS0051_289184	SBS35	0
KiCS0052_289182	SBS35	0
KiCS0055_318143	SBS35	0
KiCS0059_291150	SBS35	0
KiCS0061_290886	SBS35	0
KiCS0064_293844	SBS35	0
KiCS0066_301446	SBS35	0
KiCS0067_294232	SBS35	0
KiCS0068_294906	SBS35	0
KiCS0069_295533	SBS35	0
KiCS0069_298700	SBS35	0
KiCS0070_296084	SBS35	0
KiCS0074_20_10579_A_02_00	SBS35	643
KiCS0074_296401	SBS35	0
KiCS0074_302458	SBS35	0
KiCS0076_299020	SBS35	0
KiCS0076_303115	SBS35	0
KiCS0078_297044	SBS35	0
KiCS0079_19_7192	SBS35	0
KiCS0083_298314	SBS35	0
KiCS0084_300714	SBS35	0
KiCS0085_299826	SBS35	0
KiCS0086_298838	SBS35	0
KiCS0087_297229	SBS35	0
KiCS0087_299908	SBS35	0
KiCS0088_298840	SBS35	0
KiCS0090_299554	SBS35	0
KiCS0091_18_14899_A_02_00	SBS35	2235
KiCS0091_301892	SBS35	0
KiCS0092_19_18518_A_02_00	SBS35	0
KiCS0092_298842	SBS35	0
KiCS0092_319682	SBS35	0
KiCS0092_329766	SBS35	1268
KiCS0093_305080	SBS35	0
KiCS0093_314662	SBS35	0
KiCS0095_300240	SBS35	0
KiCS0096_302713	SBS35	0
KiCS0098_301161	SBS35	0
KiCS0098_301163	SBS35	0
KiCS0099_301444	SBS35	0
KiCS0100_301918	SBS35	0
KiCS0101_303761	SBS35	0
KiCS0103_304770	SBS35	0
KiCS0104_303117	SBS35	0
KiCS0104_312594	SBS35	0
KiCS0106_302802	SBS35	0
KiCS0107_307283	SBS35	0
KiCS0109_304552	SBS35	0
KiCS0110_304269	SBS35	0
KiCS0111_313467	SBS35	0
KiCS0112_306734	SBS35	0
KiCS0114_304772	SBS35	0
KiCS0115_313555	SBS35	0
KiCS0116_307117	SBS35	0
KiCS0118_312902	SBS35	0
KiCS0119_307642	SBS35	0
KiCS0120_308112	SBS35	0
KiCS0120_308114	SBS35	0
KiCS0120_308939	SBS35	0
KiCS0121_311881	SBS35	0
KiCS0123_308934	SBS35	0
KiCS0125_309277	SBS35	0
KiCS0126_328068	SBS35	0
KiCS0128_310151	SBS35	0
KiCS0136_312904	SBS35	0
KiCS0140_313704	SBS35	0
KiCS0141_314896	SBS35	0
KiCS0143_316365	SBS35	0
KiCS0145_314010	SBS35	0
KiCS0148_319486	SBS35	0
KiCS0149_316368	SBS35	0
KiCS0150_315216	SBS35	0
KiCS0152_316245	SBS35	0
KiCS0154_18_752	SBS35	0
KiCS0154_316299	SBS35	0
KiCS0154_326256	SBS35	0
KiCS0155_18_9678	SBS35	0
KiCS0155_314807	SBS35	0
KiCS0155_314825	SBS35	0
KiCS0158_316457	SBS35	0
KiCS0161_319069	SBS35	0
KiCS0162_317276	SBS35	561
KiCS0164_317770	SBS35	0
KiCS0165_317832	SBS35	0
KiCS0168_319321	SBS35	0
KiCS0169_319629	SBS35	0
KiCS0170_320432	SBS35	0
KiCS0171_19_17562_A_02_00	SBS35	0
KiCS0171_319910	SBS35	0
KiCS0172_321979	SBS35	0
KiCS0179_322516	SBS35	0
KiCS0184_324069	SBS35	0
KiCS0188_334057	SBS35	0
KiCS0190_327483	SBS35	0
KiCS0192_330523	SBS35	0
KiCS0193_328018	SBS35	0
KiCS0193_328020	SBS35	0
KiCS0194_328185	SBS35	6070
KiCS0195_328069	SBS35	0
KiCS0197_20_1402_A_02_00	SBS35	1848
KiCS0197_20_15931_A_02_00	SBS35	0
KiCS0197_326711	SBS35	0
KiCS0198_327862	SBS35	0
KiCS0200_332386	SBS35	0
KiCS0204_19_13898_A_02_00	SBS35	3832
KiCS0209_18_1512	SBS35	0
KiCS0212_333928	SBS35	0
KiCS0214_18_2567	SBS35	0
KiCS0218_18_1530	SBS35	0
KiCS0218_18_751	SBS35	0
KiCS0218_20_11154_A_02_00	SBS35	0
KiCS0220_18_3730	SBS35	0
KiCS0220_18_8816_A_02_00	SBS35	0
KiCS0221_18_2564	SBS35	0
KiCS0222_18_7573	SBS35	0
KiCS0225_18_2571	SBS35	0
KiCS0226_18_2569	SBS35	0
KiCS0227_18_2559	SBS35	0
KiCS0228_18_7577	SBS35	0
KiCS0228_18_7579	SBS35	0
KiCS0235_18_4828	SBS35	0
KiCS0238_18_5640	SBS35	0
KiCS0239_18_7570	SBS35	0
KiCS0240_18_8811	SBS35	0
KiCS0241_19_7197	SBS35	0
KiCS0245_18_12071	SBS35	0
KiCS0246_18_11279	SBS35	0
KiCS0249_19_18443	SBS35	0
KiCS0249_20_423_A_02_00	SBS35	0
KiCS0249_20_7122_A_02_00	SBS35	0
KiCS0252_18_9296	SBS35	0
KiCS0259_18_12197	SBS35	0
KiCS0261_19_18923_A_02_00	SBS35	0
KiCS0263_18_15764_A_03_01	SBS35	0
KiCS0266_19_13897_A_02_00	SBS35	0
KiCS0269_18_13380	SBS35	0
KiCS0270_19_13895_A_02_00	SBS35	0
KiCS0271_19_13900_A_02_00	SBS35	0
KiCS0272_20_18312_A_02_00	SBS35	0
KiCS0274_19_4026_A_02_00	SBS35	0
KiCS0276_19_5404_A_02_00	SBS35	0
KiCS0277_19_13896_A_02_00	SBS35	0
KiCS0277_19_4280_A_02_00	SBS35	0
KiCS0282_19_8768_A_02_00	SBS35	0
KiCS0282_20_18314_A_02_00	SBS35	0
KiCS0283_19_15299_A_02_00	SBS35	0
KiCS0285_19_15633_A_02_00	SBS35	0
KiCS0288_20_11147_A_02_00	SBS35	0
KiCS0289_19_15639_A_02_00	SBS35	0
KiCS0292_19_15636_A_02_00	SBS35	0
KiCS0293_19_15645_A_02_00	SBS35	0
KiCS0295_19_3667_A_02_00	SBS35	0
KiCS0295_20_6217_A_02_00	SBS35	0
KiCS0296_19_6855	SBS35	0
KiCS0298_19_3826	SBS35	0
KiCS0298_20_11148_A_02_00	SBS35	0
KiCS0299_19_3794	SBS35	0
KiCS0302_19_15647_A_02_00	SBS35	0
KiCS0306_19_19567_A_02_00	SBS35	0
KiCS0310_19_15653_A_02_00	SBS35	0
KiCS0312_19_15651_A_02_00	SBS35	0
KiCS0314_19_11045_A_02_00	SBS35	0
KiCS0319_19_11213_A_02_00	SBS35	0
KiCS0319_19_19753_A_02_00	SBS35	0
KiCS0320_20_18316_A_02_00	SBS35	0
KiCS0323_19_26722_A_02_00	SBS35	0
KiCS0324_19_15655_A_02_00	SBS35	0
KiCS0326_19_21779_A_02_00	SBS35	0
KiCS0327_20_75_A_02_00	SBS35	0
KiCS0329_19_12113_A_02_00	SBS35	0
KiCS0332_19_12115_A_02_00	SBS35	0
KiCS0333_19_16938_A_02_00	SBS35	0
KiCS0333_19_16940_A_02_00	SBS35	0
KiCS0334_19_16943_A_02_00	SBS35	0
KiCS0336_20_76_A_02_00	SBS35	0
KiCS0337_19_12649_A_02_00	SBS35	0
KiCS0339_20_1400_A_02_00	SBS35	0
KiCS0341_19_17403_A_02_00	SBS35	0
KiCS0343_19_13225_A_06_00	SBS35	0
KiCS0345_20_1395_A_02_00	SBS35	0
KiCS0347_19_17408_A_02_00	SBS35	0
KiCS0349_19_17411_A_02_00	SBS35	0
KiCS0350_19_25243_A_02_00	SBS35	0
KiCS0350_20_1787_A_02_00	SBS35	0
KiCS0354_19_19173_A_02_00	SBS35	0
KiCS0356_19_17417_A_02_00	SBS35	0
KiCS0358_19_19175_A_02_00	SBS35	0
KiCS0359_19_18908_A_02_00	SBS35	0
KiCS0361_19_18661_A_02_00	SBS35	0
KiCS0362_19_19176_A_02_00	SBS35	0
KiCS0363_19_21783_A_02_00	SBS35	0
KiCS0363_19_21794_A_02_00	SBS35	0
KiCS0365_19_19570_A_02_00	SBS35	0
KiCS0366_19_20056_A_02_00	SBS35	0
KiCS0366_20_11333_A_02_00	SBS35	0
KiCS0370_19_21815_A_02_00	SBS35	0
KiCS0371_19_22172_A_02_00	SBS35	0
KiCS0374_20_3759_A_02_00	SBS35	0
KiCS0374_20_3760_A_02_00	SBS35	0
KiCS0375_20_484_A_02_00	SBS35	0
KiCS0376_19_23808_A_02_00	SBS35	0
KiCS0377_20_18334_A_02_00	SBS35	0
KiCS0378_19_25245_A_02_00	SBS35	0
KiCS0379_20_18013_A_02_00	SBS35	0
KiCS0380_19_25917_A_02_00	SBS35	0
KiCS0383_19_25931_A_02_00	SBS35	0
KiCS0386_20_425_A_02_00	SBS35	0
KiCS0391_20_11161_A_02_00	SBS35	0
KiCS0487_20_20203_A_02_00	SBS35	0
zcc1	SBS35	0
zcc2	SBS35	0
zcc3	SBS35	1640
zcc4	SBS35	0
zcc5	SBS35	0
zcc6	SBS35	0
zcc7	SBS35	0
zcc8	SBS35	0
zcc9	SBS35	0
zcc10	SBS35	2185
zcc11	SBS35	0
zcc12	SBS35	0
zcc13	SBS35	0
zcc14	SBS35	0
zcc15	SBS35	0
zcc16	SBS35	0
zcc17	SBS35	0
zcc18	SBS35	0
zcc19	SBS35	0
zcc20	SBS35	0
zcc21	SBS35	0
zcc22	SBS35	0
zcc23	SBS35	0
zcc24	SBS35	0
zcc25	SBS35	0
zcc26	SBS35	0
zcc27	SBS35	0
zcc28	SBS35	0
zcc29	SBS35	829
zcc30	SBS35	0
zcc31	SBS35	0
zcc32	SBS35	0
zcc33	SBS35	0
zcc34	SBS35	0
zcc35	SBS35	1495
zcc36	SBS35	0
zcc37	SBS35	0
zcc38	SBS35	0
zcc39	SBS35	0
zcc40	SBS35	0
zcc41	SBS35	0
zcc42	SBS35	0
zcc43	SBS35	0
zcc44	SBS35	0
zcc45	SBS35	0
zcc46	SBS35	0
zcc47	SBS35	0
zcc48	SBS35	0
zcc49	SBS35	0
zcc50	SBS35	0
zcc51	SBS35	0
zcc52	SBS35	0
zcc53	SBS35	0
zcc54	SBS35	0
zcc55	SBS35	1391
zcc56	SBS35	0
zcc57	SBS35	0
zcc58	SBS35	0
zcc59	SBS35	0
zcc60	SBS35	0
zcc61	SBS35	0
zcc62	SBS35	0
zcc63	SBS35	0
zcc64	SBS35	0
zcc65	SBS35	0
zcc66	SBS35	0
zcc67	SBS35	0
zcc68	SBS35	0
zcc69	SBS35	0
zcc70	SBS35	0
zcc71	SBS35	0
zcc72	SBS35	0
zcc73	SBS35	0
zcc74	SBS35	0
zcc75	SBS35	0
zcc76	SBS35	0
zcc77	SBS35	0
zcc78	SBS35	0
zcc80	SBS35	0
zcc81	SBS35	0
zcc82	SBS35	0
zcc83	SBS35	0
zcc84	SBS35	0
zcc85	SBS35	0
zcc86	SBS35	0
zcc87	SBS35	0
zcc88	SBS35	0
zcc89	SBS35	0
zcc90	SBS35	0
zcc91	SBS35	0
zcc92	SBS35	0
zcc93	SBS35	0
zcc94	SBS35	0
zcc95	SBS35	0
zcc96	SBS35	0
zcc97	SBS35	0
zcc98	SBS35	0
zcc279	SBS35	0
zcc99	SBS35	0
zcc100	SBS35	0
zcc101	SBS35	0
zcc102	SBS35	0
zcc103	SBS35	0
zcc104	SBS35	0
zcc106	SBS35	0
zcc107	SBS35	0
zcc108	SBS35	0
zcc109	SBS35	0
zcc110	SBS35	0
zcc111	SBS35	0
zcc112	SBS35	0
zcc113	SBS35	0
zcc114	SBS35	0
zcc115	SBS35	0
zcc116	SBS35	0
zcc117	SBS35	0
zcc118	SBS35	0
zcc119	SBS35	1243
zcc120	SBS35	0
zcc121	SBS35	0
zcc122	SBS35	0
zcc123	SBS35	0
zcc124	SBS35	0
zcc125	SBS35	0
zcc126	SBS35	0
zcc127	SBS35	0
zcc128	SBS35	0
zcc129	SBS35	0
zcc130	SBS35	0
zcc131	SBS35	0
zcc132	SBS35	0
zcc133	SBS35	0
zcc134	SBS35	0
zcc135	SBS35	0
zcc136	SBS35	0
zcc137	SBS35	0
zcc138	SBS35	0
zcc139	SBS35	0
zcc141	SBS35	0
zcc142	SBS35	0
zcc143	SBS35	0
zcc144	SBS35	0
zcc145	SBS35	0
zcc146	SBS35	0
zcc147	SBS35	0
zcc148	SBS35	0
zcc149	SBS35	0
zcc150	SBS35	0
zcc151	SBS35	0
zcc152	SBS35	0
zcc153	SBS35	0
zcc154	SBS35	0
zcc155	SBS35	0
zcc156	SBS35	0
zcc157	SBS35	0
zcc158	SBS35	0
zcc159	SBS35	0
zcc160	SBS35	2136
zcc161	SBS35	0
zcc162	SBS35	0
zcc163	SBS35	0
zcc164	SBS35	0
zcc165	SBS35	0
zcc166	SBS35	0
zcc167	SBS35	0
zcc168	SBS35	0
zcc169	SBS35	372
zcc170	SBS35	0
zcc171	SBS35	0
zcc172	SBS35	0
zcc173	SBS35	0
zcc174	SBS35	0
zcc175	SBS35	0
zcc176	SBS35	0
zcc177	SBS35	0
zcc178	SBS35	0
zcc331	SBS35	0
zcc179	SBS35	0
zcc180	SBS35	0
zcc181	SBS35	0
zcc182	SBS35	0
zcc183	SBS35	0
zcc184	SBS35	0
zcc185	SBS35	0
zcc186	SBS35	0
zcc187	SBS35	0
zcc188	SBS35	0
zcc337	SBS35	0
zcc190	SBS35	0
zcc191	SBS35	0
zcc192	SBS35	0
zcc193	SBS35	0
zcc194	SBS35	0
zcc344	SBS35	3181
zcc195	SBS35	0
zcc196	SBS35	0
zcc197	SBS35	0
zcc355	SBS35	0
zcc198	SBS35	0
zcc199	SBS35	0
zcc200	SBS35	0
zcc365	SBS35	844
zcc201	SBS35	0
zcc202	SBS35	0
zcc203	SBS35	0
zcc377	SBS35	1339
zcc204	SBS35	0
zcc380	SBS35	0
zcc205	SBS35	0
zcc401	SBS35	1105
zcc403	SBS35	0
zcc206	SBS35	0
zcc207	SBS35	0
zcc209	SBS35	0
zcc210	SBS35	0
zcc211	SBS35	0
zcc212	SBS35	0
zcc213	SBS35	0
zcc214	SBS35	0
zcc215	SBS35	0
zcc216	SBS35	0
zcc217	SBS35	0
zcc218	SBS35	0
zcc219	SBS35	0
zcc220	SBS35	0
zcc221	SBS35	0
zcc222	SBS35	0
zcc223	SBS35	0
zcc224	SBS35	0
zcc225	SBS35	0
zcc226	SBS35	0
zcc227	SBS35	0
zcc228	SBS35	0
zcc229	SBS35	0
zcc230	SBS35	0
zcc232	SBS35	0
zcc233	SBS35	0
zcc234	SBS35	0
zcc235	SBS35	0
zcc237	SBS35	0
zcc238	SBS35	0
zcc239	SBS35	0
zcc240	SBS35	0
zcc241	SBS35	0
zcc242	SBS35	2939
zcc243	SBS35	0
zcc244	SBS35	0
zcc245	SBS35	0
zcc246	SBS35	0
zcc247	SBS35	0
zcc248	SBS35	0
zcc249	SBS35	0
zcc250	SBS35	0
zcc251	SBS35	0
zcc252	SBS35	0
I-H-135462-T1-2-D1-1	SBS35	11389
IID_H158186_T02_01_WG01	SBS35	0
KiCS0014_328066	SBS35	0
KiCS0032_273811	SBS35	0
KiCS0032_276054	SBS35	0
KiCS0040_286739	SBS35	0
KiCS0060_291967	SBS35	0
KiCS0062_291776	SBS35	0
KiCS0156_315663	SBS35	0
KiCS0167_318530	SBS35	0
KiCS0182_331429	SBS35	0
KiCS0195_327479	SBS35	0
KiCS0219_18_1752	SBS35	0
KiCS0220_18_748	SBS35	0
KiCS0224_18_1655	SBS35	0
KiCS0231_18_5970	SBS35	0
KiCS0279_19_2126_A_02_00	SBS35	0
KiCS0281_19_23340_A_02_00	SBS35	0
KiCS0284_20_18306_A_02_00	SBS35	0
KiCS0345_20_11162_A_02_00	SBS35	15340
KiCS0352_19_17420_A_02_00	SBS35	0
KiCS0368_20_6000_A_02_00	SBS35	0
KiCS0385_20_6460_A_02_00	SBS35	0
KiCS0388_20_8809_A_02_00	SBS35	0
KiCS0400_20_1851_A_02_00	SBS35	0
zcc79	SBS35	0
zcc105	SBS35	0
zcc292	SBS35	8711
zcc140	SBS35	0
zcc189	SBS35	0
zcc425	SBS35	0
zcc208	SBS35	0
